"","schid","parent.ed","female","income","math","read","gen","minority","age","public","attend","gifted","free.lunch","suburban","urban","enrollment","min.percent","parent.ed.cat","income.cat"
"1459",440,4,1,55000,37.83,38.17,36.998,0,75.47,1,94,16.89,15.38,1,0,4,2,"B - College Experience","B - Middle"
"1460",440,3,1,14000,39.17,45.88,37.218,1,74.5,1,94,16.89,15.38,1,0,4,2,"A - HS or less","A - Low"
"1461",440,6,1,150000,26.97,39.02,20.265,0,72.8,1,94,16.89,15.38,1,0,4,2,"B - College Experience","C - High"
"1462",440,3,0,20000,38.65,46.14,25.668,1,63.57,1,94,16.89,15.38,1,0,4,2,"A - HS or less","A - Low"
"1463",440,6,0,60000,37.34,45.7,31.032,0,73.07,1,94,16.89,15.38,1,0,4,2,"B - College Experience","B - Middle"
"1464",440,6,1,90000,43.39,49.24,34.786,1,68.93,1,94,16.89,15.38,1,0,4,2,"B - College Experience","C - High"
"1465",440,6,1,63000,63.73,66.35,37.519,0,69.93,1,94,16.89,15.38,1,0,4,2,"B - College Experience","B - Middle"
"1489",474,3,1,70000,37.28,43.67,20.381,0,70.13,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","B - Middle"
"1491",474,3,0,43000,37.75,50.13,31.99,0,75.03,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","B - Middle"
"1492",474,3,1,40000,32.78,43.61,24.444,0,65.7,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","B - Middle"
"1493",474,5,0,120000,36.23,40.91,21.863,0,65.63,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","C - High"
"1494",474,3,0,24000,33.11,46.68,19.822,0,64.4,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","A - Low"
"1495",474,4,0,65000,28.94,43.1,18.554,0,65.47,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","B - Middle"
"1496",474,3,0,30000,22.88,40.78,25.153,0,64.87,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","B - Middle"
"1497",474,5,0,38000,32.42,50.6,26.59,0,70.93,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","B - Middle"
"1498",474,6,1,65000,39.94,49.71,37.321,0,72.6,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","B - Middle"
"1499",474,6,0,80000,43.66,48.01,36.74,0,71.7,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","C - High"
"1500",474,5,0,21000,37.29,42.2,27.054,0,67.73,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","A - Low"
"1501",474,5,0,45000,37.72,64.89,27.794,0,69.07,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","B - Middle"
"1502",474,3,0,37000,46.57,51.13,30.714,0,67.77,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","B - Middle"
"1503",474,3,1,55000,35.47,49.32,29.825,0,65.53,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","B - Middle"
"1504",474,8,1,47000,40.82,46.65,38.504,0,70.73,1,92.48,3.65,21.91,1,0,3,1,"C - Graduate Schooling","B - Middle"
"1505",474,5,1,32000,35.6,43.6,31.436,0,69.77,1,92.48,3.65,21.91,1,0,3,1,"B - College Experience","B - Middle"
"1506",474,3,0,1600,36.42,45.63,27.356,0,73.87,1,92.48,3.65,21.91,1,0,3,1,"A - HS or less","A - Low"
"1507",481,6,1,80000,45.94,65.06,35.396,0,76.53,1,96,10.2,26.53,0,0,1,1,"B - College Experience","C - High"
"1508",481,5,0,50000,61.99,64.57,37.98,0,74.7,1,96,10.2,26.53,0,0,1,1,"B - College Experience","B - Middle"
"1509",481,7,0,38500,45.56,60.76,32.616,0,68.67,1,96,10.2,26.53,0,0,1,1,"C - Graduate Schooling","B - Middle"
"1510",481,2,0,20000,44.92,65.53,28.61,0,74.03,1,96,10.2,26.53,0,0,1,1,"A - HS or less","A - Low"
"1511",481,3,0,50000,46.68,48.82,29.973,0,73.03,1,96,10.2,26.53,0,0,1,1,"A - HS or less","B - Middle"
"1512",481,3,0,30000,54.19,69.35,35.591,0,68.9,1,96,10.2,26.53,0,0,1,1,"A - HS or less","B - Middle"
"1513",481,5,0,21000,32.93,41.61,24.811,0,67.73,1,96,10.2,26.53,0,0,1,1,"B - College Experience","A - Low"
"1514",481,3,0,30000,53.99,103.77,36.669,0,72.93,1,96,10.2,26.53,0,0,1,1,"A - HS or less","B - Middle"
"1515",481,5,1,75000,45.92,43.37,30.064,0,68.17,1,96,10.2,26.53,0,0,1,1,"B - College Experience","C - High"
"1516",481,6,0,60000,51.73,69.74,32.535,0,71.5,1,96,10.2,26.53,0,0,1,1,"B - College Experience","B - Middle"
"1517",481,5,0,50000,59.86,56.78,36.469,0,74.73,1,96,10.2,26.53,0,0,1,1,"B - College Experience","B - Middle"
"1518",481,5,1,25000,32.24,42.76,24.944,0,71.1,1,96,10.2,26.53,0,0,1,1,"B - College Experience","B - Middle"
"1519",481,6,0,60000,39.41,45.41,29.421,0,76.93,1,96,10.2,26.53,0,0,1,1,"B - College Experience","B - Middle"
"1520",481,4,1,0,35.13,42.28,27.39,0,74.4,1,96,10.2,26.53,0,0,1,1,"B - College Experience","A - Low"
"1521",481,4,0,40000,46.94,57.28,27.336,0,65.7,1,96,10.2,26.53,0,0,1,1,"B - College Experience","B - Middle"
"1522",481,8,1,36000,46.37,55.3,22.32,0,72.67,1,96,10.2,26.53,0,0,1,1,"C - Graduate Schooling","B - Middle"
"1555",485,8,1,1e+05,40.2,40.46,36.303,0,71.87,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","C - High"
"1556",485,8,0,50000,43.1,61.68,37.672,0,69.87,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","B - Middle"
"1557",485,6,1,95000,42.39,43.19,35.938,0,70.6,0,97,6.55,1.53,1,0,3,1,"B - College Experience","C - High"
"1558",485,6,0,88000,30.41,53.37,33.501,0,72.3,0,97,6.55,1.53,1,0,3,1,"B - College Experience","C - High"
"1559",485,6,1,75000,36.4,44.47,34.186,0,70.73,0,97,6.55,1.53,1,0,3,1,"B - College Experience","C - High"
"1560",485,6,1,50000,41.65,45,39.234,0,71.77,0,97,6.55,1.53,1,0,3,1,"B - College Experience","B - Middle"
"1561",485,6,0,90000,44.85,73.32,35.176,0,73.8,0,97,6.55,1.53,1,0,3,1,"B - College Experience","C - High"
"1562",485,6,0,49000,50.05,56.88,33.204,0,65.4,0,97,6.55,1.53,1,0,3,1,"B - College Experience","B - Middle"
"1563",485,9,0,1e+05,33.59,33.07,19.159,0,74,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","C - High"
"1564",485,8,1,72000,74.6,49.75,42.11,0,75.47,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","C - High"
"1565",485,6,1,70000,36.84,46.62,35.439,0,69.63,0,97,6.55,1.53,1,0,3,1,"B - College Experience","B - Middle"
"1566",485,9,0,70000,42.97,49.82,34.889,0,75.17,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","B - Middle"
"1567",485,6,1,80000,45.09,39.06,32.859,0,75.77,0,97,6.55,1.53,1,0,3,1,"B - College Experience","C - High"
"1568",485,5,0,20000,24.99,27.56,30.644,0,67.23,0,97,6.55,1.53,1,0,3,1,"B - College Experience","A - Low"
"1569",485,6,1,63000,39.3,45.71,34.596,0,73.13,0,97,6.55,1.53,1,0,3,1,"B - College Experience","B - Middle"
"1570",485,3,0,13000,23.22,35.31,32.281,1,65.77,0,97,6.55,1.53,1,0,3,1,"A - HS or less","A - Low"
"1571",485,4,0,15000,40.92,43.26,24.547,0,74.5,0,97,6.55,1.53,1,0,3,1,"B - College Experience","A - Low"
"1572",485,9,1,35000,27.97,38.81,33.4,0,69.53,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","B - Middle"
"1573",485,6,0,50000,46.27,54.67,40.15,0,69.9,0,97,6.55,1.53,1,0,3,1,"B - College Experience","B - Middle"
"1574",485,7,1,55000,44.86,103.27,35.184,0,67.4,0,97,6.55,1.53,1,0,3,1,"C - Graduate Schooling","B - Middle"
"1575",486,3,0,25000,37.69,51.2,32.607,0,67.33,0,98.9,0,10.61,0,0,1,1,"A - HS or less","B - Middle"
"1576",486,5,1,50000,47.07,48.46,36.093,0,70.37,0,98.9,0,10.61,0,0,1,1,"B - College Experience","B - Middle"
"1577",486,4,1,50000,67.08,48.89,35.082,0,77.27,0,98.9,0,10.61,0,0,1,1,"B - College Experience","B - Middle"
"1578",486,7,1,91000,57.14,65.37,40.975,0,78.47,0,98.9,0,10.61,0,0,1,1,"C - Graduate Schooling","C - High"
"1579",489,5,0,45000,45.69,48.88,36.961,0,73.57,1,92,0,20.43,0,0,2,1,"B - College Experience","B - Middle"
"1580",489,6,1,50000,26.68,34.87,22.147,0,68.1,1,92,0,20.43,0,0,2,1,"B - College Experience","B - Middle"
"1581",489,9,0,2e+05,54.01,51.05,42.461,0,66.7,1,92,0,20.43,0,0,2,1,"C - Graduate Schooling","C - High"
"1582",489,5,0,20000,34.27,42.47,26.252,0,74.77,1,92,0,20.43,0,0,2,1,"B - College Experience","A - Low"
"1583",489,3,1,10000,47.88,75.06,27.38,0,74,1,92,0,20.43,0,0,2,1,"A - HS or less","A - Low"
"1584",489,3,0,24000,32.45,43.63,25.864,1,75.37,1,92,0,20.43,0,0,2,1,"A - HS or less","A - Low"
"1585",489,3,0,15000,30.85,45.61,23.432,0,67.4,1,92,0,20.43,0,0,2,1,"A - HS or less","A - Low"
"1586",489,6,0,66000,42.68,47.41,33.465,0,71.33,1,92,0,20.43,0,0,2,1,"B - College Experience","B - Middle"
"1587",489,3,1,61000,55.26,134.8,40.569,0,77.77,1,92,0,20.43,0,0,2,1,"A - HS or less","B - Middle"
"1588",489,5,0,48000,36.8,41.07,22.684,0,75.57,1,92,0,20.43,0,0,2,1,"B - College Experience","B - Middle"
"1589",489,6,0,90000,42.74,51.03,29.888,0,75.5,1,92,0,20.43,0,0,2,1,"B - College Experience","C - High"
"1590",489,5,0,28000,50.5,59.74,30.405,0,69.1,1,92,0,20.43,0,0,2,1,"B - College Experience","B - Middle"
"1591",489,9,1,55000,44.84,57.69,36.752,0,68.73,1,92,0,20.43,0,0,2,1,"C - Graduate Schooling","B - Middle"
"1592",492,6,0,35000,64.11,88.09,39.216,0,72.2,0,95,0,25.53,0,0,1,1,"B - College Experience","B - Middle"
"1593",492,5,0,17000,51.09,56.8,31.764,0,79,0,95,0,25.53,0,0,1,1,"B - College Experience","A - Low"
"1594",492,6,0,26000,46.51,51.21,18.621,0,72.3,0,95,0,25.53,0,0,1,1,"B - College Experience","B - Middle"
"1595",492,3,1,65000,56.04,54.66,42.826,0,72.33,0,95,0,25.53,0,0,1,1,"A - HS or less","B - Middle"
"1596",492,3,0,70000,42.62,66,23.407,0,73.67,0,95,0,25.53,0,0,1,1,"A - HS or less","B - Middle"
"1597",492,3,1,39000,49.34,53.41,40.345,0,69.97,0,95,0,25.53,0,0,1,1,"A - HS or less","B - Middle"
"1598",513,6,0,25000,48.79,65.22,28.698,0,65.6,1,95,6.67,46.67,0,0,1,3,"B - College Experience","B - Middle"
"1599",513,8,1,32000,54.6,64.92,36.527,0,69.73,1,95,6.67,46.67,0,0,1,3,"C - Graduate Schooling","B - Middle"
"1600",513,4,0,20000,61.93,71.71,35.109,1,71.23,1,95,6.67,46.67,0,0,1,3,"B - College Experience","A - Low"
"1601",515,3,1,30000,46.04,66.24,29.298,1,74.23,1,89,0,93,0,0,2,5,"A - HS or less","B - Middle"
"1603",515,5,1,31000,36.76,35.67,25.756,1,75.8,1,89,0,93,0,0,2,5,"B - College Experience","B - Middle"
"1604",515,3,1,17000,28.8,42.03,13.449,1,64.7,1,89,0,93,0,0,2,5,"A - HS or less","A - Low"
"1605",515,5,1,16000,51.54,41.42,21.684,1,67.17,1,89,0,93,0,0,2,5,"B - College Experience","A - Low"
"1606",515,3,1,14000,17.7,28.82,9.445,1,70.9,1,89,0,93,0,0,2,5,"A - HS or less","A - Low"
"1607",515,6,0,35000,31.86,37.08,16.286,1,65.97,1,89,0,93,0,0,2,5,"B - College Experience","B - Middle"
"1608",515,5,1,14000,23.96,46.2,20.292,1,64.3,1,89,0,93,0,0,2,5,"B - College Experience","A - Low"
"1609",515,3,1,40000,42.73,47.8,20.364,1,71.73,1,89,0,93,0,0,2,5,"A - HS or less","B - Middle"
"1610",515,5,0,32000,21.37,35.25,13.168,1,65.73,1,89,0,93,0,0,2,5,"B - College Experience","B - Middle"
"1613",515,5,1,18000,32.36,33.25,26.134,1,69.3,1,89,0,93,0,0,2,5,"B - College Experience","A - Low"
"1614",515,3,1,15000,20.56,34.43,16.269,1,66,1,89,0,93,0,0,2,5,"A - HS or less","A - Low"
"1615",515,3,0,10000,35.09,33.42,16.222,1,72.37,1,89,0,93,0,0,2,5,"A - HS or less","A - Low"
"1616",515,3,1,13000,45.26,48.27,24.792,1,74.3,1,89,0,93,0,0,2,5,"A - HS or less","A - Low"
"1617",515,5,1,37000,44.98,41.7,19.331,1,72.27,1,89,0,93,0,0,2,5,"B - College Experience","B - Middle"
"1639",517,7,1,60000,19.75,28.49,15.177,0,79,1,93,0,69.39,0,0,2,4,"C - Graduate Schooling","B - Middle"
"1642",517,2,1,8000,20.77,27.91,25.568,0,63.93,1,93,0,69.39,0,0,2,4,"A - HS or less","A - Low"
"1643",517,2,0,10000,22.83,27.55,22.259,1,67.57,1,93,0,69.39,0,0,2,4,"A - HS or less","A - Low"
"1644",517,1,1,14000,21.81,34.67,23.046,1,68.4,1,93,0,69.39,0,0,2,4,"A - HS or less","A - Low"
"1645",517,5,0,3000,38.24,44.6,25.577,1,63.6,1,93,0,69.39,0,0,2,4,"B - College Experience","A - Low"
"1646",517,5,0,10000,18.78,35.54,11.967,1,65.57,1,93,0,69.39,0,0,2,4,"B - College Experience","A - Low"
"1647",517,8,0,23000,22,31.43,31.748,1,65.8,1,93,0,69.39,0,0,2,4,"C - Graduate Schooling","A - Low"
"1648",517,6,1,40000,46.52,55.12,35.997,0,73.97,1,93,0,69.39,0,0,2,4,"B - College Experience","B - Middle"
"1649",517,5,0,10000,23.45,40.86,31.99,1,72.6,1,93,0,69.39,0,0,2,4,"B - College Experience","A - Low"
"1650",517,5,1,25000,15.22,26.1,13.873,1,64.33,1,93,0,69.39,0,0,2,4,"B - College Experience","B - Middle"
"1651",517,5,0,59000,34.4,27.69,20.42,1,66.6,1,93,0,69.39,0,0,2,4,"B - College Experience","B - Middle"
"1652",517,8,1,40000,28.73,47.13,32.62,0,79,1,93,0,69.39,0,0,2,4,"C - Graduate Schooling","B - Middle"
"1653",517,5,1,36000,34.29,44.07,29.741,1,76.5,1,93,0,69.39,0,0,2,4,"B - College Experience","B - Middle"
"1654",517,3,1,20000,38.32,50.82,33.678,0,76.47,1,93,0,69.39,0,0,2,4,"A - HS or less","A - Low"
"1655",517,6,0,19000,38.76,41.94,36.099,0,75.6,1,93,0,69.39,0,0,2,4,"B - College Experience","A - Low"
"1656",517,3,0,12000,41.88,38.56,33.887,1,79,1,93,0,69.39,0,0,2,4,"A - HS or less","A - Low"
"1657",517,5,1,35000,29.49,38.08,27.627,0,79,1,93,0,69.39,0,0,2,4,"B - College Experience","B - Middle"
"1658",518,3,1,0,27.83,41.7,23.105,1,71.93,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1659",518,2,0,16000,19.88,40.42,22.011,1,73.97,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1660",518,5,0,19000,50.59,48.03,33.318,1,68.5,1,91,6.12,29.66,0,0,3,4,"B - College Experience","A - Low"
"1662",518,5,0,14000,42.74,41.74,23.609,1,67.83,1,91,6.12,29.66,0,0,3,4,"B - College Experience","A - Low"
"1663",518,3,1,4145,19.45,29.33,21.649,1,74.4,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1664",518,3,1,5000,32.43,41.24,22.03,1,73.7,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1665",518,2,1,20000,37.59,45.5,27.703,1,79,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1667",518,3,1,4800,27.27,36.38,18.627,1,63.87,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1668",518,5,1,35000,16.2,28.29,18.701,1,65.1,1,91,6.12,29.66,0,0,3,4,"B - College Experience","B - Middle"
"1669",518,4,0,10000,23.02,33.23,18.59,1,66.43,1,91,6.12,29.66,0,0,3,4,"B - College Experience","A - Low"
"1670",518,5,0,12000,32.14,45.76,32.314,1,74,1,91,6.12,29.66,0,0,3,4,"B - College Experience","A - Low"
"1671",518,3,1,40000,33.24,41.82,38.161,1,74.13,1,91,6.12,29.66,0,0,3,4,"A - HS or less","B - Middle"
"1672",518,6,0,3000,41.09,57.55,29.053,0,63.4,1,91,6.12,29.66,0,0,3,4,"B - College Experience","A - Low"
"1673",518,3,0,15000,18.98,27.1,16.193,1,64.1,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1674",518,5,1,40000,31.87,36.39,17.949,1,68.17,1,91,6.12,29.66,0,0,3,4,"B - College Experience","B - Middle"
"1675",518,5,0,1200,30.53,39.33,18.33,1,70.4,1,91,6.12,29.66,0,0,3,4,"B - College Experience","A - Low"
"1676",518,2,0,12000,15.43,25.99,11.343,1,68.5,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1677",518,3,0,6000,29.96,40.22,16.888,1,65.73,1,91,6.12,29.66,0,0,3,4,"A - HS or less","A - Low"
"1678",520,5,1,8000,16.33,25.56,23.026,1,65.7,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1679",520,3,1,0,21.67,28.38,19.454,1,69.57,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1680",520,3,0,12000,16.54,27.48,19.491,1,79,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1681",520,8,0,55000,40.89,54.8,26.508,1,72.07,1,91.11,2.82,46.95,0,0,2,5,"C - Graduate Schooling","B - Middle"
"1682",520,3,1,9000,20.2,31.21,30.499,1,68.93,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1683",520,2,1,0,24.47,34.01,17.035,1,75.57,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1684",520,5,1,12000,25.83,28.06,21.913,1,65.07,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1685",520,3,1,6200,18.67,27.95,19.121,1,68.1,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1686",520,5,1,0,18.26,37.72,24.298,1,62.63,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1687",520,6,1,21000,38.46,45.41,44.159,1,67.97,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1688",520,2,0,4500,27.47,38.96,18.554,1,69.6,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1689",520,3,1,9000,23.14,32.85,21.636,1,66.33,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1690",520,3,0,6000,15.95,24.58,19.26,1,66.13,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1691",520,5,0,9000,29.37,40.37,27.51,1,74.43,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1692",520,5,1,9000,35,33.12,23.312,1,71.93,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1693",520,4,0,5000,32.35,38.56,28.334,1,65.97,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1694",520,4,0,5000,26.81,24.86,21.405,1,68.6,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1695",520,5,0,12000,25.69,28.96,18.764,1,65,1,91.11,2.82,46.95,0,0,2,5,"B - College Experience","A - Low"
"1696",520,2,0,0,18.08,26.94,14.482,1,68.6,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1697",520,3,1,4000,30.51,33.44,17.907,1,74.27,1,91.11,2.82,46.95,0,0,2,5,"A - HS or less","A - Low"
"1719",525,5,1,12000,32.65,42.92,31.579,1,79,1,97.5,0,0,0,0,1,2,"B - College Experience","A - Low"
"1720",525,3,0,600,35.63,47.34,31.879,1,72.53,1,97.5,0,0,0,0,1,2,"A - HS or less","A - Low"
"1721",525,3,0,25000,44.87,44.22,35.596,0,63.8,1,97.5,0,0,0,0,1,2,"A - HS or less","B - Middle"
"1722",525,5,1,15000,28.34,44.61,25.912,1,78.53,1,97.5,0,0,0,0,1,2,"B - College Experience","A - Low"
"1750",532,5,1,61000,35.7,54.76,27.502,0,77.9,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1751",532,5,1,24000,44.32,48.78,28.606,0,77,1,97,5.72,7.46,0,0,3,1,"B - College Experience","A - Low"
"1752",532,6,1,80000,57.12,45.59,31.367,0,74.8,1,97,5.72,7.46,0,0,3,1,"B - College Experience","C - High"
"1753",532,5,1,45000,38.73,50.99,33.767,0,74.9,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1754",532,8,1,95000,35.24,38.72,28.709,0,77.33,1,97,5.72,7.46,0,0,3,1,"C - Graduate Schooling","C - High"
"1755",532,5,1,38000,31.06,36.56,33.105,1,64.23,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1756",532,6,1,18000,57.65,44.84,42.648,0,73.8,1,97,5.72,7.46,0,0,3,1,"B - College Experience","A - Low"
"1757",532,5,0,11000,53.2,54.43,41.602,0,70.27,1,97,5.72,7.46,0,0,3,1,"B - College Experience","A - Low"
"1758",532,5,0,50000,38.39,40.6,37.191,0,72.23,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1759",532,9,1,1,48.51,54.75,34.368,0,68.07,1,97,5.72,7.46,0,0,3,1,"C - Graduate Schooling","A - Low"
"1761",532,9,1,250000,52.76,120.55,39.03,0,64.1,1,97,5.72,7.46,0,0,3,1,"C - Graduate Schooling","C - High"
"1762",532,9,0,4e+05,46.42,56.39,33.833,0,72.83,1,97,5.72,7.46,0,0,3,1,"C - Graduate Schooling","C - High"
"1763",532,5,0,40000,46.62,50.25,31.924,0,71.6,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1765",532,6,1,1e+05,49.78,50.49,38.807,0,78.6,1,97,5.72,7.46,0,0,3,1,"B - College Experience","C - High"
"1766",532,5,0,70000,24.96,29.47,28.953,0,75.1,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1767",532,5,0,70000,38.45,41.66,34.733,0,64.5,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1768",532,3,1,35000,25.48,39.34,19.998,0,74.67,1,97,5.72,7.46,0,0,3,1,"A - HS or less","B - Middle"
"1769",532,8,1,85000,38.73,51.55,34.296,0,65.9,1,97,5.72,7.46,0,0,3,1,"C - Graduate Schooling","C - High"
"1770",532,6,0,60000,65.29,50.52,43.647,0,72.83,1,97,5.72,7.46,0,0,3,1,"B - College Experience","B - Middle"
"1771",533,3,1,22000,46,45.49,43.638,0,77,1,97,8.41,22.57,0,0,2,1,"A - HS or less","A - Low"
"1772",533,5,1,49000,55.35,53.62,38.208,0,72.87,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1773",533,5,0,54000,35,41.24,32.361,0,73.47,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1774",533,3,0,43000,38.76,46.95,29.272,0,71.77,1,97,8.41,22.57,0,0,2,1,"A - HS or less","B - Middle"
"1775",533,7,1,50000,47.03,40.04,35.71,0,68.3,1,97,8.41,22.57,0,0,2,1,"C - Graduate Schooling","B - Middle"
"1776",533,5,1,55000,37.74,38.92,29.041,0,73.47,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1777",533,5,1,39000,39.29,37.97,36.541,0,63.43,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1778",533,5,1,25000,41.23,54.27,28.88,0,66.17,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1779",533,5,1,30000,43.46,34.9,36.984,0,77.33,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1780",533,6,0,40000,36.59,64.71,36.439,0,68.1,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1781",533,6,1,70000,48.27,47.18,33.573,0,67.83,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1782",533,3,1,65000,31.14,35.97,24.655,1,78.4,1,97,8.41,22.57,0,0,2,1,"A - HS or less","B - Middle"
"1783",533,6,1,50000,50.66,116.74,37.336,0,71.43,1,97,8.41,22.57,0,0,2,1,"B - College Experience","B - Middle"
"1785",534,1,1,20000,36.94,34.34,26.664,0,63.2,1,97.3,3.08,21.54,0,0,1,2,"A - HS or less","A - Low"
"1786",534,6,0,40000,63.32,72.75,30.702,0,68.03,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","B - Middle"
"1787",534,3,0,42000,45.38,44.49,29.096,0,76.27,1,97.3,3.08,21.54,0,0,1,2,"A - HS or less","B - Middle"
"1788",534,5,1,28000,54.72,59.86,36.197,0,71.13,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","B - Middle"
"1789",534,5,0,23000,34.9,40.27,23.954,0,74.57,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","A - Low"
"1790",534,5,1,28000,45.83,43.48,29.964,0,72.23,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","B - Middle"
"1791",534,5,0,26000,43.18,59.74,29.765,0,69.57,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","B - Middle"
"1792",534,5,1,40000,35.45,39.99,26.475,0,73.03,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","B - Middle"
"1793",534,5,0,38150,35.84,40.01,25.856,0,75.37,1,97.3,3.08,21.54,0,0,1,2,"B - College Experience","B - Middle"
"1825",597,4,1,12000,29.62,36.66,27.887,1,74.93,1,95,9.78,59.97,0,1,5,4,"B - College Experience","A - Low"
"1826",597,3,0,55000,29.41,42.25,36.323,0,69.27,1,95,9.78,59.97,0,1,5,4,"A - HS or less","B - Middle"
"1827",597,5,0,15000,26.42,33.62,16.75,1,65.03,1,95,9.78,59.97,0,1,5,4,"B - College Experience","A - Low"
"1828",597,1,0,12000,25.25,39.27,12.616,1,76.43,1,95,9.78,59.97,0,1,5,4,"A - HS or less","A - Low"
"1829",597,3,1,10000,37.72,42.18,24.03,1,69.33,1,95,9.78,59.97,0,1,5,4,"A - HS or less","A - Low"
"1830",597,3,1,12000,21.3,28.14,14.434,1,62.33,1,95,9.78,59.97,0,1,5,4,"A - HS or less","A - Low"
"1831",597,3,1,20000,20.98,28.09,14.158,1,66.9,1,95,9.78,59.97,0,1,5,4,"A - HS or less","A - Low"
"1832",597,3,0,46000,28.33,43.34,19.867,1,74.7,1,95,9.78,59.97,0,1,5,4,"A - HS or less","B - Middle"
"1833",597,3,0,18000,23.93,33.95,15.437,1,64.53,1,95,9.78,59.97,0,1,5,4,"A - HS or less","A - Low"
"1834",597,3,1,45000,29.94,37.47,18.74,1,66,1,95,9.78,59.97,0,1,5,4,"A - HS or less","B - Middle"
"1835",597,5,1,40000,22.12,37.65,23.693,0,67.83,1,95,9.78,59.97,0,1,5,4,"B - College Experience","B - Middle"
"1836",597,5,1,21000,30.19,37.79,26.727,1,65.27,1,95,9.78,59.97,0,1,5,4,"B - College Experience","A - Low"
